space_id,current_revision,history_status_code,history_pages,commit_count_through_snapshot,first_commit_date,last_commit_date,initial_revision,initial_revision_date,initial_revision_rank,initial_tree_status_code,initial_selected_file_count,initial_dependency_signal_count,initial_state_status,current_revision_in_history,history_span_days
ayushsainime/socratic_maths_tutor.ai,915d0af2503b3989d7b6d8107f8db5650b41eb32,200,1,17,2026-04-09T08:14:31.000Z,2026-04-10T10:43:48.000Z,1cab945b2a6700835a92d9ac5a408041a3fb8b6b,2026-04-09T08:14:31.000Z,1,200,4,2,RESOLVED,True,1.1036689814814815
bhaskarreddy2006/my-study-assistant,99dfe30bfdd3b4f8211a6279d26f23f85dbc68aa,200,1,3,2026-08-05T06:28:48.000Z,2026-08-05T09:48:15.000Z,6016c8fe0252c14edd113e99858b208cecc6f244,2026-08-05T06:31:07.000Z,2,200,3,2,RESOLVED,True,0.13850694444444445
bielik-chatbot-devteam/english_tutor_bielik_ai,530f39b3ba234636912fa922d28d22006b1d68a8,200,1,69,2026-01-11T16:24:46.000Z,2026-01-21T01:02:02.000Z,4c7e5a938e838a1af3590dc9f613cc4771057e60,2026-01-11T16:24:46.000Z,1,200,2,1,RESOLVED,True,9.359212962962962
bimboawo2026/AI-Tutor,5fca2527ad086dfc525860cf979b3ecbcd866c8a,200,1,3,2026-08-26T18:11:43.000Z,2026-08-26T18:13:04.000Z,9ee535e8e50ce69862bdcafecdee21fc49ca7a88,2026-08-26T18:12:27.000Z,2,200,2,1,RESOLVED,True,0.0009375
bobo0000/PDF-Quiz-Generator,a9dd6eb37e76cfb92d1392655357e21acef78c18,200,1,21,2025-06-10T23:23:22.000Z,2025-06-11T20:29:19.000Z,85950388dfd6e436bf63d3702bea2c3cacf08c33,2025-06-10T23:44:01.000Z,2,200,3,2,RESOLVED,True,0.8791319444444444
brcew/ai-engineering-tutor,a45f8a1cd0f2262adf7d954abfd8a6c482e5d1af,200,1,8,2026-05-15T12:31:15.000Z,2026-06-21T09:09:48.000Z,6e79586061b9d6c8c4fa1944255aa6a9ad92e066,2026-05-15T12:31:15.000Z,1,200,3,1,RESOLVED,True,36.860104166666666
build-small-hackathon/tutordesk-ai,b95aa8e6d021bf5eed1e0124476462776f0600cf,200,1,30,2026-06-11T11:07:28.000Z,2026-06-15T19:01:56.000Z,04faa3348c7a03e57b004d49520c097c014bfcc0,2026-06-11T11:07:28.000Z,1,200,10,3,RESOLVED,True,4.329490740740741
chandanareddy1234/AITutor,09fa98e1523f690f2cc5a1b6143d8a6d75844bf4,200,1,7,2026-07-03T07:57:41.000Z,2026-07-03T09:27:23.000Z,d0b8bc9b6f411922a9a75ab9ee0f28ec22a8efab,2026-07-03T08:07:41.000Z,2,200,2,0,RESOLVED,True,0.06229166666666667
chandrakireeti/StudyAssistant,f435aa2d8d78d72eccc55163a49bee038f704881,200,1,4,2026-07-13T16:31:35.000Z,2026-07-13T17:09:36.000Z,8ce4d6321ea4d240e09fcce906e67c2c52d4acb5,2026-07-13T16:34:51.000Z,2,200,3,2,RESOLVED,True,0.026400462962962962
chapeljj/PISA-Teaching-Assistant-Chatbot,2c6137def2f25e0943b473149c66c071165eb24f,200,1,12,2025-09-11T09:29:49.000Z,2025-09-12T03:38:07.000Z,05d1363e3ff8cc7b440f10875353a07fe72cd808,2025-09-11T09:37:49.000Z,2,200,2,0,RESOLVED,True,0.7557638888888889
cheriftassii/my-ai-tutor,f466c77fc4c97a27889150045a39e7cab439ae0d,200,1,5,2025-03-24T22:24:21.000Z,2025-03-24T22:50:51.000Z,64115309839b5449e0b5cef3d1b7a7247ca0775c,2025-03-24T22:24:21.000Z,1,200,3,1,RESOLVED,True,0.01840277777777778
chsubhasis/AI_Tutor,ba0e04c83eff077af62cef2ba95f204c194ceb0c,200,1,7,2024-11-23T14:55:09.000Z,2024-11-28T06:13:30.000Z,a21db6eb382de90a94bf3ab59c31ac262a6a0a24,2024-11-23T15:06:41.000Z,2,200,3,1,RESOLVED,True,4.637743055555555
cipher2150/Study-Assistant,4301aacff458dbed89eecaf2ebbae7868262f972,200,1,2,2026-04-14T04:40:22.000Z,2026-04-14T04:48:06.000Z,4301aacff458dbed89eecaf2ebbae7868262f972,2026-04-14T04:48:06.000Z,2,200,3,2,RESOLVED,True,0.00537037037037037
clugg25/cluggos-ai-quiz-generator,0eb700088f3b12de1bc740f545f68e347e1b3234,200,1,14,2025-11-28T17:14:46.000Z,2025-11-29T16:17:36.000Z,00b2f41d8b84c3b99bb5b6e0a7587a7a1755a5e0,2025-11-28T17:18:43.000Z,2,200,2,1,RESOLVED,True,0.960300925925926
codewithchaitanya15/StudyAssistant,fadb26e5192c8a6d3caa49107b397531874eb9e8,200,1,10,2026-07-23T17:54:22.000Z,2026-07-23T18:23:58.000Z,6930a0d27e9eeb0d6791f5e21b3457e13af04225,2026-07-23T17:59:03.000Z,2,200,3,2,RESOLVED,True,0.020555555555555556
cosmoEagle/DSA-Teaching-Assistant,10c68990d7be9c03e8f35cac6f4f3bb5841c57b7,200,1,14,2025-02-28T13:57:47.000Z,2025-07-09T07:32:54.000Z,503fb4d8705cc0cd9aa4f53ea577f0490bb5a86f,2025-02-28T13:57:47.000Z,1,200,6,2,RESOLVED,True,130.73271990740741
crystallizedcrust/quiz-generator,7ce43d103f98523db849988fa5ad216cb89860ee,200,1,23,2025-09-10T16:01:39.000Z,2025-10-13T15:03:45.000Z,41d37a812709d10751f1c64a8e607b5eba7bb233,2025-09-10T16:07:46.000Z,2,200,3,1,RESOLVED,True,32.95979166666667
curalearning/lesson_plan_generator,81f3f6f8bee5abc2d82abe3696fe0c240a60a1fb,200,1,8,2025-06-12T23:57:11.000Z,2025-06-18T03:51:25.000Z,90b9708522df3b66872d238da6c9672b8e5fe466,2025-06-12T23:57:11.000Z,1,200,3,0,RESOLVED,True,5.162662037037037
danielspba/Chatbot-Tutor-IA,91c1358e3d25efdd48a740eef972a9cfd0ba45df,200,1,4,2025-04-24T13:14:44.000Z,2025-04-24T13:25:59.000Z,ee5ba74699df607a76e42d4899d8e9ca7bfca1a5,2025-04-24T13:15:29.000Z,2,200,2,0,RESOLVED,True,0.0078125
danielspba/Chatbot_prof_tutor,b0c228589155357b8531aca1a45a17fda3afc1f8,200,1,6,2025-04-23T17:37:27.000Z,2025-04-23T18:23:07.000Z,6f09332e1e042b1999808015c6e7836d46ada217,2025-04-23T17:38:09.000Z,2,200,2,2,RESOLVED,True,0.031712962962962964
danrdoran/ai_tutor_flan_base,5904ac50742922b44f1b2432bf433c40c3c34afe,200,1,8,2024-10-13T17:32:03.000Z,2024-10-14T18:36:43.000Z,d5ce1e00e750b2a92fba8d1651b0ea05e9c21a48,2024-10-13T17:33:41.000Z,2,200,2,1,RESOLVED,True,1.0449074074074074
danrdoran/ai_tutor_flan_t5_large,18bb91be83523a64d241c469b7d5b54be00fb3c5,200,1,10,2024-10-13T17:47:19.000Z,2024-10-16T15:00:22.000Z,8f9273986397e3b54b075c03f3e3572053c5c853,2024-10-13T17:47:59.000Z,2,200,2,1,RESOLVED,True,2.8840625
danrdoran/ai_tutor_gpt_neox,f86b63ad2ae372fc7eab4caca6edf4ed1489ab30,200,1,6,2024-10-14T18:13:33.000Z,2024-10-14T18:24:35.000Z,0ecec4b23d654c6daebdb139572a948804920d37,2024-10-14T18:15:41.000Z,2,200,2,1,RESOLVED,True,0.007662037037037037
danrdoran/ai_tutor_llama,bdad49d8d29ccd2c3ad8708451ff99cf78926d64,200,1,8,2024-10-14T18:03:39.000Z,2024-10-16T14:17:23.000Z,e58cfee6272c4aadc001a672b1f75ecffa1e7ce4,2024-10-14T18:04:06.000Z,2,200,2,1,RESOLVED,True,1.8428703703703704
danrdoran/ai_tutor_v2,61312d28f03ec3cc32fb8d8f05754aa121b5fa8a,200,1,22,2024-10-11T16:14:58.000Z,2024-10-11T19:30:21.000Z,1d9a7ea0fe70904fb8fa2220d2c4efa45c869203,2024-10-11T16:16:25.000Z,2,200,2,1,RESOLVED,True,0.13568287037037038
david280010195/Teaching_Assistant_AI,e6760c2c8261b24eec3af873793ca961e1dbb5bc,200,1,17,2024-09-28T10:11:04.000Z,2024-12-09T20:42:32.000Z,14dd2583fa8e242345f23e8480f6ea76fcde6089,2024-09-28T10:11:39.000Z,2,200,2,1,RESOLVED,True,72.43851851851852
deepang1902/quiz-generator-api,dc35908ca3e81eeb21d297e877950e59cea6ebcb,200,1,10,2025-10-14T18:34:26.000Z,2025-11-08T16:29:10.000Z,77093121cea41299234cdaf434d1f55651082d31,2025-10-14T18:35:23.000Z,2,200,2,1,RESOLVED,True,24.91300925925926
deepthi8518/StudyAssistantApp,d429720a2e08e63d274224779a2960eecee58e1c,200,1,17,2025-10-31T08:04:33.000Z,2025-10-31T09:12:31.000Z,65e7ccaa6aeee24b9f8b387e9b20a9968a24b7b1,2025-10-31T08:11:50.000Z,2,200,2,0,RESOLVED,True,0.047199074074074074
deneve07/pharma-quiz-generator,b30d7cb75092adc149d9a99195fd9ef612cc3c4d,200,1,107,2026-03-11T00:44:32.000Z,2026-06-17T06:24:48.000Z,ecb21cb170a68952cff1f73d2979033feda51b74,2026-03-11T00:45:04.000Z,2,200,2,1,RESOLVED,True,98.2362962962963
dhanushshenoyh/study_assistant,0513114506179364a73e9da565031e554a43b9ea,200,1,3,2026-05-10T12:02:26.000Z,2026-05-10T12:15:51.000Z,94c2e6fe859e23de674d2be63c88632d23084755,2026-05-10T12:15:18.000Z,2,200,3,2,RESOLVED,True,0.00931712962962963
dhivakar/my-study-assistant,3db94ad687ab258fb914cbe49995f7299ea481d8,200,1,5,2026-07-21T10:57:19.000Z,2026-07-21T11:21:02.000Z,8d791ce02c7f9ae4bfaff6bd244950f7ce86c3fa,2026-07-21T11:00:30.000Z,2,200,2,1,RESOLVED,True,0.01646990740740741
dikshita0503/pdf-to-quiz-generator,1715db5bdd7637f83b78e6ca102437e4e36111a3,200,1,16,2026-03-24T05:42:51.000Z,2026-03-25T02:45:22.000Z,d00e76aea55ab32d3385c3344b94e772df2fa070,2026-03-24T05:42:51.000Z,1,200,3,0,RESOLVED,True,0.8767476851851852
dineshstark7/StudyAssistant,083fc88a7a2b74f65ceab84c5f322969dcec0238,200,1,3,2026-07-20T18:32:33.000Z,2026-07-20T18:33:32.000Z,6ba4eca00cefb73c8730d4f5c49c035bc4b7410f,2026-07-20T18:32:33.000Z,1,200,2,0,RESOLVED,True,0.0006828703703703704
dinu143/Study-Assistant,d2bd3f21f2b14cfcd4367eae6e6a74b63587bfe7,200,1,2,2026-07-05T08:11:32.000Z,2026-07-05T08:17:05.000Z,d2bd3f21f2b14cfcd4367eae6e6a74b63587bfe7,2026-07-05T08:17:05.000Z,2,200,3,2,RESOLVED,True,0.0038541666666666668
djaber15/ai_tutor,35414228090c890e0b44eb0e279fec1b70d2847f,200,1,12,2024-07-04T11:09:39.000Z,2024-07-05T20:44:47.000Z,d0443db216f920042c07e0473ccaf2fc3c8244cd,2024-07-04T11:09:50.000Z,2,200,10,0,RESOLVED,True,1.3993981481481481
doudoug1/educational-chatbot,56d524541bd010ab93ad4ef1825411b9be61b4f4,200,1,11,2025-02-27T18:35:34.000Z,2025-03-20T04:03:39.000Z,2f221dc98ff4a53dfb220bc512703ed34f43ef14,2025-02-27T18:40:13.000Z,2,200,2,1,RESOLVED,True,20.394502314814815
echarif/education_chatbot,270d7630d819cba92331f5f4c2a8b1afa8e9835d,200,1,14,2025-05-23T13:58:04.000Z,2025-07-01T09:46:45.000Z,3846fcf92e48d1fedf0543819175ab7fc71d44e6,2025-05-23T14:00:05.000Z,2,200,2,1,RESOLVED,True,38.82547453703704
educationAI/education-ai-study-assistant,e08a01458de6852be186dd599f47190fb1202730,200,1,2,2025-09-03T12:55:52.000Z,2025-09-03T12:55:53.000Z,fe0f1d81d7b5add5f70580ff2fdf9e65122474ba,2025-09-03T12:55:52.000Z,1,200,2,1,RESOLVED,True,1.1574074074074073e-05
ekantabanik/Tutor_Ai,324b6dbbbfe00c393de768abf4d3b49a0be41ecb,200,1,2,2026-07-21T09:04:03.000Z,2026-07-21T10:35:15.000Z,324b6dbbbfe00c393de768abf4d3b49a0be41ecb,2026-07-21T10:35:15.000Z,2,200,10,1,RESOLVED,True,0.06333333333333334
ekerin/german-tutor-chatbot,e00a1ed1ce60bce2c5a18e7e03a83b468dc46746,200,1,2,2025-09-02T13:46:24.000Z,2025-09-02T13:46:25.000Z,bfbc55f0fc12e3a73e60d9a6fd2ca79c74dfa01b,2025-09-02T13:46:24.000Z,1,200,2,1,RESOLVED,True,1.1574074074074073e-05
ekerin/german-tutor-chatbot-v2,02ffe82e7c72b47c5da475b4ed0f47c85f6e5eff,200,1,5,2025-09-02T13:57:06.000Z,2025-09-02T14:53:32.000Z,7eb42fa4c1d9f8355498d629f31c7b01c33d588f,2025-09-02T14:30:33.000Z,2,200,3,2,RESOLVED,True,0.039189814814814816
elsi29/Quiz-Generator-NLP,3879097259e168ca8f516a1f968d1901dd206015,200,1,14,2026-06-27T12:11:42.000Z,2026-06-27T13:36:26.000Z,8084d7e011c6ecf0062f132631e46fa4dc444d98,2026-06-27T12:26:54.000Z,2,200,3,0,RESOLVED,True,0.05884259259259259
elsi29/Quiz-Generator-TextPy,68be0177ee87807bff35cc140ce582cf8d128a6d,200,1,15,2026-06-28T14:42:44.000Z,2026-06-28T15:53:11.000Z,6225483595ae4232e128798450fe9784e1682db5,2026-06-28T14:47:54.000Z,2,200,3,1,RESOLVED,True,0.04892361111111111
emanramadan/Tutor_Chatbot,ea45a8e2616ed0ef7b7c0a05ad2ba7fd20600e4f,200,1,22,2024-12-15T18:16:51.000Z,2026-02-10T15:56:59.000Z,3f7f6ec42746e010e87be1c5277a01d3005b2fc9,2024-12-15T18:17:44.000Z,2,200,2,1,RESOLVED,True,421.90287037037035
emanramadan/Tutor_Chatbot_,bd351a298e84c838c4cda5a0d006c63a6b774d35,200,1,27,2024-12-15T18:16:51.000Z,2026-02-10T17:28:10.000Z,3f7f6ec42746e010e87be1c5277a01d3005b2fc9,2024-12-15T18:17:44.000Z,2,200,2,1,RESOLVED,True,421.96619212962963
emashahzad/StudyAssistant,f2506996d3a2d1022de0a6869d8607b98184bf0c,200,1,4,2026-02-12T08:33:25.000Z,2026-02-12T09:27:43.000Z,2d0083507ed9a782e73a3d5685bba8f2381109b3,2026-02-12T08:33:49.000Z,2,200,3,2,RESOLVED,True,0.03770833333333334
engrsalman/Educational-AI-Chatbot,15f338cee54ee31319cdf7bf1710f0b59cc16bfa,200,1,8,2024-11-20T09:48:30.000Z,2024-11-21T09:51:47.000Z,4e85d4a07ff7c7168b3f9c48d3e4e09c88aabac0,2024-11-20T09:49:37.000Z,2,200,2,1,RESOLVED,True,1.0022800925925925
eoinmcg/ai_tutor,fdab0e7164447c062526cd3e2c96c7d58832ec72,200,1,4,2025-02-18T07:51:35.000Z,2025-02-18T09:38:38.000Z,869b0569cba57f5fddb2cb60c1bc8cdea93d411e,2025-02-18T07:51:35.000Z,1,200,3,1,RESOLVED,True,0.07434027777777778
fabeha-raheel/ai_study_assistant,a621d07bc91a9a435f27745abe6c1ed0db52d360,200,1,4,2025-11-14T15:37:46.000Z,2025-11-14T15:41:18.000Z,ff4c42ffbabe8bc3a55fa7a91fb408f4825ce748,2025-11-14T15:38:30.000Z,2,200,2,1,RESOLVED,True,0.0024537037037037036
fahadsiddiqui337/AI-education-chatbot,e7459a7be7e35afd13eaf5c8a74ccd81b36a8d5f,200,1,11,2025-02-24T08:53:09.000Z,2025-02-24T10:05:50.000Z,ab7b5e1c992c8244fcbc911f2decdd344f4fc74a,2025-02-24T09:47:19.000Z,2,200,3,2,RESOLVED,True,0.05047453703703704
fatymah12/AI_Quiz_Generator,a4d26ce2fff7c6ef3e0c20dc31251b43715b0804,200,1,6,2026-04-10T10:50:51.000Z,2026-04-10T10:59:01.000Z,865e0b080af8d0e792dd8ba73d114d430714a16c,2026-04-10T10:53:39.000Z,4,200,2,1,RESOLVED,True,0.005671296296296297
firobeid/AI_Tutor,1fc0f9c5c2307a22e61269960826bd6cae5b257d,200,1,9,2025-02-12T01:49:16.000Z,2025-02-12T05:55:13.000Z,593d600ff767f4b4352452325265d016b3eb5b2f,2025-02-12T02:14:48.000Z,2,200,2,1,RESOLVED,True,0.1707986111111111
fizailyas783/smart-study-assistant,010a835f56ac3056ec2472f03fd81ef1a7f4b398,200,1,3,2026-04-23T07:48:41.000Z,2026-04-23T07:59:37.000Z,2526e3416d61b885e2efffde6bbbce4028fa8b3f,2026-04-23T07:53:19.000Z,2,200,3,2,RESOLVED,True,0.007592592592592593
flexfitfury9/Ai_educational_platform,71e023b1f75bdb7ec983df475b856aae9d6fb197,200,1,16,2026-01-05T17:59:18.000Z,2026-01-05T19:28:59.000Z,8d05cec7f9a912d6c3c1722e5730356db71017e7,2026-01-05T18:00:15.000Z,2,200,10,0,RESOLVED,True,0.062280092592592595
flexfitfury9/ai-educational-platform,77b07802071359bb0390cf760c2521316453921c,200,1,6,2026-01-05T16:04:16.000Z,2026-01-05T17:52:22.000Z,3d1ee5c4a7004fed969c99cf79a73821d770eb9c,2026-01-05T17:39:58.000Z,2,200,2,1,RESOLVED,True,0.07506944444444444
forWard666/AL_TEACHING_ASSISTANT,b869c878be4c0c2da8ea71b5998b976470550665,200,1,2,2024-07-16T08:06:32.000Z,2024-07-16T08:06:32.000Z,b869c878be4c0c2da8ea71b5998b976470550665,2024-07-16T08:06:32.000Z,1,200,3,1,RESOLVED,True,0.0
gaurav9821/AI-language-Tutor,317eb6727de39aa118cad93285b1c8afb931c689,200,1,9,2026-01-29T15:22:45.000Z,2026-01-31T06:11:54.000Z,48424d055a8a32ed163c4197a068ea4647903ab2,2026-01-29T15:28:32.000Z,3,200,2,0,RESOLVED,True,1.6174652777777778
geekaijosh/Agent_AI_Tutor,1f36f0f95d443c554275b5eff782c4f218d1e7cf,200,1,79,2025-06-22T16:00:32.000Z,2025-06-24T03:12:03.000Z,84ffd356db2ed3098d73a026c853d9e409e8b043,2025-06-22T16:00:32.000Z,1,200,3,1,RESOLVED,True,1.4663310185185185
gneya/educational_chatbot,903da8feeb36bfd4358f208f24829cd57678f564,200,1,4,2024-05-29T08:59:01.000Z,2024-05-29T09:11:36.000Z,e322dc397ca355590ecf14e0158626585c699e79,2024-05-29T08:59:32.000Z,2,200,2,1,RESOLVED,True,0.008738425925925926
gobikrishna87/TechBytz-AI-Tutor,c4a3d1ac72e86376bff764f11bfa64809be1a142,200,1,8,2026-06-22T12:44:04.000Z,2026-06-22T13:06:19.000Z,be7eb90c335d733d406368df60f72e7af32edb1e,2026-06-22T12:46:07.000Z,2,200,2,0,RESOLVED,True,0.01545138888888889
google/rad_learning_companion,98f7a3cbd27935b8111b5551ca7deb0c7d784fcf,200,1,6,2025-07-09T13:02:49.000Z,2025-12-26T10:25:24.000Z,81cdd5ffdcecd1ce5522821c69897082d7b8ad72,2025-07-28T15:45:04.000Z,2,200,10,1,RESOLVED,True,169.89068287037037
gopichand55k/StudyAssistant,4b4c73d6db2021e3073df753c869c3c2f106cec4,200,1,2,2026-04-18T05:26:48.000Z,2026-04-18T05:41:28.000Z,4b4c73d6db2021e3073df753c869c3c2f106cec4,2026-04-18T05:41:28.000Z,2,200,3,2,RESOLVED,True,0.010185185185185186
gouravbathla/Language_Tutor,83d0da5560e6c63d63a8e21047985863bd7602a2,200,1,7,2026-06-05T09:06:48.000Z,2026-06-05T09:53:46.000Z,aa48c8572aaee06ad17fedd1eecda2fdf623c855,2026-06-05T09:41:52.000Z,2,200,5,3,RESOLVED,True,0.032615740740740744
gr3g0r-i/quiz-generator,5c306726a3754c029c6d80da5e5fe63d69192bb8,200,1,7,2025-05-31T13:41:03.000Z,2025-05-31T14:47:50.000Z,3cf612b1e2f2363ab774e66e5cfdd36be2fd4573,2025-05-31T13:52:38.000Z,2,200,2,1,RESOLVED,True,0.046377314814814816
guddolla/AI_TUTOR,efe1bc0b0cf14d1e49c5499f7a875f342bdcc6f8,200,1,3,2026-07-08T07:50:15.000Z,2026-07-08T08:14:52.000Z,62aa704e4843fed394c66be32443409052f11024,2026-07-08T07:50:15.000Z,1,200,3,0,RESOLVED,True,0.017094907407407406
guddolla/ai.tutor,ebf7b57ff0347bef39d1c9a14ccbd978f5ce2b76,200,1,4,2026-07-08T08:24:05.000Z,2026-07-08T08:28:11.000Z,4bdec07efc241873a1d5ffd0f60ce4fbbbc2b3ea,2026-07-08T08:24:05.000Z,1,200,3,0,RESOLVED,True,0.0028472222222222223
habiba-elshrkawy/quiz-generator,7edc5b5e5ef45baa07d80a6ab61b1cdfee49d13a,200,1,18,2026-06-11T10:05:44.000Z,2026-07-05T12:53:34.000Z,ecb83d43c6af5d5270c78136db661ff80710d872,2026-06-11T10:16:11.000Z,3,200,4,1,RESOLVED,True,24.116550925925925
hackmisty123/hack-misty-ai-tutor,d770c800009f2ac2a90476a1c2551e5ccdc7d223,200,1,25,2026-06-18T23:44:49.000Z,2026-06-19T01:03:31.000Z,0bcde7c8587a32b5f8dd41e619787b40b3c8c40e,2026-06-18T23:45:26.000Z,2,200,2,0,RESOLVED,True,0.05465277777777778
haiderijaz/mock-quiz-generator,8505110bfeacdab1fbbd651407701fa2fe0676a6,200,1,33,2025-07-23T17:36:48.000Z,2025-07-23T19:33:27.000Z,153471f7461e12283952563db039deb0508e28ad,2025-07-23T17:37:12.000Z,2,200,2,0,RESOLVED,True,0.08100694444444445
harika-donthula/my-study-assistant,76c5491507c9368617749706f1c70509d933902b,200,1,3,2026-07-04T20:22:21.000Z,2026-07-04T20:28:28.000Z,98e5081cab8a538e1496dc6d2264958606f42a17,2026-07-04T20:26:44.000Z,2,200,3,2,RESOLVED,True,0.004247685185185185
harikagajjala/AI_TUTOR,249e053244a938dad16a24c5f849a1efee152def,200,1,4,2026-07-06T08:01:03.000Z,2026-07-06T09:50:39.000Z,bf558537c21db78215d1a2f1fa710564fd95daac,2026-07-06T08:03:01.000Z,2,200,2,1,RESOLVED,True,0.07611111111111112
harsha17v/StudyAssistant,dbe77f9f750b747460f5024e011abe12efa72397,200,1,2,2026-07-20T11:37:25.000Z,2026-07-20T11:44:22.000Z,e9c52c1d953d7680bd29b02309cc3ca0b1ad0d07,2026-07-20T11:37:25.000Z,1,200,2,0,RESOLVED,True,0.004826388888888889
harshj0506/teachingAssistant,d54a6613f66ca87780254c1b38663a9fee8a3d6d,200,1,9,2024-06-14T08:58:47.000Z,2024-06-25T16:15:03.000Z,d4690aa57cae31fe7651d61152f30685bb0b2594,2024-06-14T09:00:13.000Z,3,200,2,0,RESOLVED,True,11.302962962962964
harshu07/ai_tutor,a3748da889d7ef5549f051cd55d4476a19afc343,200,1,2,2025-02-08T04:33:17.000Z,2025-02-08T04:33:17.000Z,a3748da889d7ef5549f051cd55d4476a19afc343,2025-02-08T04:33:17.000Z,1,200,3,1,RESOLVED,True,0.0
hasithmutha/quiz-generator-ai,12a6edd4b88f58604e33f259d7d0bc7e9da2ee9f,200,1,2,2025-04-19T13:24:13.000Z,2025-04-19T13:24:14.000Z,70e769cd8a6788931a34d7a2f00b644bbe83fb3a,2025-04-19T13:24:13.000Z,1,200,3,1,RESOLVED,True,1.1574074074074073e-05
hussainzaidi/AI-Teaching-Assistant,536f7baea3d842679032a167269c56fe2c8770e0,200,1,2,2025-09-22T08:54:46.000Z,2025-09-22T08:58:15.000Z,536f7baea3d842679032a167269c56fe2c8770e0,2025-09-22T08:58:15.000Z,2,200,3,2,RESOLVED,True,0.0024189814814814816
husseinhug321/Study-Buddy-AI-Learning-Assistant,fd9a04a64870e87f991ec5f94485642b2e739933,200,1,16,2025-02-24T18:08:49.000Z,2025-04-01T03:20:32.000Z,6f5ce4c1debca80db6011deeb054678128bc7b2e,2025-02-24T18:12:08.000Z,2,200,5,1,RESOLVED,True,35.38313657407407
hyder-ali/ai_tutor,e0ee12642c148b751be54349563d6720b3a3bee0,200,1,6,2024-12-27T12:56:31.000Z,2024-12-27T14:07:12.000Z,330cdbeeb92424b2a6b19b2bc73cb1afb9c3a627,2024-12-27T12:57:20.000Z,2,200,2,1,RESOLVED,True,0.04908564814814815
iamyash222/studyAssistant,9aae886b43ecddb443ea7621ca1cdd170c74fa38,200,1,2,2026-07-07T08:05:23.000Z,2026-07-07T08:06:09.000Z,9aae886b43ecddb443ea7621ca1cdd170c74fa38,2026-07-07T08:06:09.000Z,2,200,3,2,RESOLVED,True,0.0005324074074074074
ifaundezf/estudiapp-quiz-generator,a1d468c6cbf4bb884c21bde6103b4606d3124697,200,1,5,2025-04-30T01:37:34.000Z,2025-04-30T01:44:42.000Z,4b8736bba1a8480749c04618ab1dd32e72e421d4,2025-04-30T01:40:32.000Z,2,200,2,1,RESOLVED,True,0.004953703703703704
iju123/Quiz_Generator,b07d36ab3082ac3618b67fbe58fe97781964c710,200,1,5,2025-08-25T06:44:13.000Z,2025-08-25T07:14:10.000Z,98e7b1d39241957521bebeffdac50c447c95f91c,2025-08-25T06:46:13.000Z,2,200,2,1,RESOLVED,True,0.02079861111111111
ilangs/AI_Math_Tutor,8dfc0bc33a192962967b115bf8a0e04852d8ecf9,200,1,9,2026-03-13T07:04:12.000Z,2026-03-14T03:58:07.000Z,627b67b25eea6f7ea3733cc74d3a142d7027b692,2026-03-13T07:04:12.000Z,1,200,10,2,RESOLVED,True,0.8707754629629629
ilsa15/educational_chatbot,8eebb1abc47fd9dfaaf1c13b157502d9e0252725,200,1,7,2025-07-11T19:57:37.000Z,2025-07-11T20:18:08.000Z,fd48d70c81ab48fb2efa2cc5d8d655545ed47846,2025-07-11T19:58:18.000Z,2,200,2,0,RESOLVED,True,0.014247685185185184
ishanmm0410/rag-quiz-generator,b3cd2a212f56b0acbf641a0700c437f9dc9b1b7d,200,1,8,2026-04-27T01:54:19.000Z,2026-04-27T02:23:51.000Z,e7e6d3d08012560a4c2eacb57bf6164a8e60beb9,2026-04-27T01:54:19.000Z,1,200,6,2,RESOLVED,True,0.02050925925925926
isreyas/Study_Assistant,4a0bfe3328f445b633eb4bf3b797bd155aa0c591,200,1,17,2026-07-05T05:54:05.000Z,2026-07-05T06:37:28.000Z,29656ba06d7441cf8c3bcabcdca523a826e32c68,2026-07-05T05:56:09.000Z,2,200,2,1,RESOLVED,True,0.030127314814814815
itsh4r01/AI-Quiz-Generator,c560a85b2c890efbaf8cbe1c397e2e7d0e9957c0,200,1,15,2026-07-21T09:47:05.000Z,2026-07-22T01:47:20.000Z,a98fbe42a8e9aa38ce45fab2c3850e907c1a2050,2026-07-21T09:55:29.000Z,2,200,2,1,RESOLVED,True,0.6668402777777778
jakeeeeeeee/my-study-assistant,5f492483f000c061d43572bdb09a728224690451,200,1,3,2026-08-02T10:35:24.000Z,2026-08-02T10:52:14.000Z,c3e1259394fc6d83699cf0a477f8358627871e1d,2026-08-02T10:40:48.000Z,2,200,3,2,RESOLVED,True,0.011689814814814814
jayeshjachak/Study_Assistant,f604f53a79973e6b458d9b3a837605258669ce1d,200,1,12,2026-04-13T09:25:30.000Z,2026-04-13T15:08:09.000Z,7cf792cf66d8d3fc0b44d03f4e4bd386d791bac9,2026-04-13T09:29:51.000Z,2,200,3,2,RESOLVED,True,0.2379513888888889
jdbolter/language-tutor,6683a3a530436b493c9bc352552d5b01e8a8fec0,200,1,12,2025-06-20T01:20:03.000Z,2025-06-25T18:01:35.000Z,244b8f2fc6907b5f14180426505072f061b0bc20,2025-06-20T01:28:34.000Z,2,200,3,1,RESOLVED,True,5.695509259259259
